CELEX_ID,Date,Title
32024R2972,2024-11-25,Commission Implementing Regulation (EU) 2024/2972 of 25 November 2024 laying down rules for the application of Regulation (EU) 2024/1143 of the European Parliament and of the Council as regards the entering of a geographical indication in the Union register of geographical indications (ΤΣΑΛΑΦΟΥΤΙ / TSALAFOUTI (PDO))
32025R0131,2025-01-21,Commission Implementing Regulation (EU) 2025/131 of 21 January 2025 on the registration of the geographical indication Trnavský slad (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0135,2025-01-21,Commission Implementing Regulation (EU) 2025/135 of 21 January 2025 on the registration of the geographical indication Ġbejna tan-nagħaġ (PDO) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0136,2025-01-21,Commission Implementing Regulation (EU) 2025/136 of 21 January 2025 approving a non-minor amendment to the product specification of the protected geographical indication Espárrago de Huétor-Tájar pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32024R2792,2024-10-24,Commission Implementing Regulation (EU) 2024/2792 of 24 October 2024 approving an amendment to the specification for the protected designation of origin Pico
32024R2745,2024-10-25,Commission Implementing Regulation (EU) 2024/2745 of 25 October 2024 laying down rules for the application of Regulation (EU) 2021/2282 of the European Parliament and of the Council as regards the management of conflicts of interest in the joint work of the Member State Coordination Group on Health Technology Assessment and its subgroups
32024R2583,2024-09-24,Commission Implementing Regulation (EU) 2024/2583 of 24 September 2024 laying down rules for the application of Regulation (EU) 2024/1143 of the European Parliament and of the Council as regards the approval of a non minor amendment to the product specification of the protected designation of origin Vinho Verde
32024R2774,2024-10-23,Commission Implementing Regulation (EU) 2024/2774 of 23 October 2024 laying down rules for the application of Regulation (EU) 2024/1143 of the European Parliament and of the Council as regards the approval of a Union amendment to the product specification of the protected designation of origin Cotnari
32024R2913,2024-11-14,Commission Implementing Regulation (EU) 2024/2913 of 14 November 2024 laying down rules for the application of Regulation (EU) 2024/1143 of the European Parliament and of the Council as regards the approval of a Union amendment to the product specification of the protected designation of origin Toro
32024R3227,2024-12-18,Commission Implementing Regulation (EU) 2024/3227 of 18 December 2024 on the approval of a Union amendment to the product specification of the protected designation of origin Süd-Oststeiermark pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32024R2766,2024-10-30,"Commission Implementing Regulation (EU) 2024/2766 of 30 October 2024 concerning the non-approval of 1,3,7-trimethylxanthine (caffeine) as a basic substance in accordance with Regulation (EC) No 1107/2009 of the European Parliament and of the Council concerning the placing of plant protection products on the market"
32024R3084,2024-12-04,Commission Implementing Regulation (EU) 2024/3084 of 4 December 2024 on the functioning of the information system pursuant to Regulation (EU) 2023/1115 of the European Parliament and of the Council on the making available on the Union market and the export from the Union of certain commodities and products associated with deforestation and forest degradation
32024R2902,2024-11-20,Commission Implementing Regulation (EU) 2024/2902 of 20 November 2024 laying down implementing technical standards for the application of Regulation (EU) 2023/1114 of the European Parliament and of the Council with regard to reporting related to asset-referenced tokens and to e-money tokens denominated in a currency that is not an official currency of a Member State
32025R0408,2025-02-24,Council Implementing Regulation (EU) 2025/408 of 24 February 2025 implementing Regulation (EU) No 36/2012 concerning restrictive measures in view of the situation in Syria
32025R0184,2025-01-28,"Commission Implementing Regulation (EU) 2025/184 of 28 January 2025 amending Implementing Regulations (EU) 2020/761 and (EU) 2020/1988 regarding the creation, modification and management of certain tariff quotas following the Interim Agreement on Trade between the European Union and the Republic of Chile"
32024R2761,2024-10-24,Council Implementing Regulation (EU) 2024/2761 of 24 October 2024 implementing Regulation (EU) No 833/2014 concerning restrictive measures in view of Russia’s actions destabilising the situation in Ukraine
32025R0386,2025-02-24,Council Implementing Regulation (EU) 2025/386 of 24 February 2025 implementing Article 8a of Regulation (EC) No 765/2006 concerning restrictive measures in view of the situation in Belarus and the involvement of Belarus in the Russian aggression against Ukraine
32024R2441,2024-09-16,Commission Implementing Regulation (EU) 2024/2441 of 16 September 2024 concerning the renewal of the authorisation of a preparation of Enterococcus lactis DSM 22502 as a feed additive for all animal species and repealing Implementing Regulation (EU) No 304/2014
32024R3168,2024-12-18,Commission Implementing Regulation (EU) 2024/3168 of 18 December 2024 concerning the authorisation of a preparation of zinc-L-selenomethionine as a feed additive for all animal species
32024R3166,2024-12-18,"Commission Implementing Regulation (EU) 2024/3166 of 18 December 2024 concerning the renewal of the authorisation of a preparation of Bacillus velezensis ATCC PTA-6737 as a feed additive for turkeys for fattening, turkeys reared for breeding, weaned piglets, weaned Suidae other than Sus scrofa domesticus, and sows, its authorisation for pigs for fattening of all Suidae species, suckling piglets of all Suidae species and sows of minor Suidae species (holder of authorisation: Kemin Europa N.V.), amending Implementing Regulation (EU) 2023/366 and repealing Implementing Regulations (EU) No 306/2013, (EU) No 787/2013 and (EU) 2017/2276"
32024R3147,2024-12-13,Council Implementing Regulation (EU) 2024/3147 of 13 December 2024 implementing Article 12(1) of Regulation (EU) 2017/1770 concerning restrictive measures in view of the situation in Mali
32024R2522,2024-09-23,Commission Implementing Regulation (EU) 2024/2522 of 23 September 2024 amending Annex I to Council Regulation (EEC) No 2658/87 on the tariff and statistical nomenclature and on the Common Customs Tariff
32025R0032,2025-01-13,Commission Implementing Regulation (EU) 2025/32 of 13 January 2025 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Vino de calidad con indicación geográfica)
32025R0034,2025-01-13,Commission Implementing Regulation (EU) 2025/34 of 13 January 2025 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Chacolí-Txakolina)
32024R2499,2024-09-26,Commission Implementing Regulation (EU) 2024/2499 of 26 September 2024 laying down rules for the application of Council Regulation (EC) No 1217/2009 as regards the financial contributions to Member States’ implementation costs when setting up the Farm Sustainability Data Network
32024R2731,2024-10-24,Commission Implementing Regulation (EU) 2024/2731 of 24 October 2024 making imports of flat-rolled products of iron or non-alloy steel plated or coated with tin originating in the People’s Republic of China subject to registration
32024R2719,2024-10-24,"Commission Implementing Regulation (EU) 2024/2719 of 24 October 2024 making imports of certain hot-rolled flat products of iron, non-alloy or other alloy steel, originating in Egypt, India, Japan and Vietnam subject to registration"
32024R2718,2024-10-24,Commission Implementing Regulation (EU) 2024/2718 of 24 October 2024 making imports of decor paper originating in the People’s Republic of China subject to registration
32024R2733,2024-10-24,Commission Implementing Regulation (EU) 2024/2733 of 24 October 2024 making imports of multilayered wood flooring originating in the People’s Republic of China subject to registration
32024R2732,2024-10-24,Commission Implementing Regulation (EU) 2024/2732 of 24 October 2024 making imports of lysine originating in the People’s Republic of China subject to registration
32024R2716,2024-10-24,Commission Implementing Regulation (EU) 2024/2716 of 24 October 2024 making imports of vanillin originating in the People’s Republic of China subject to registration
32024R2724,2024-10-24,Commission Implementing Regulation (EU) 2024/2724 of 24 October 2024 making imports of optical fibre cables originating in India subject to registration
32024R2725,2024-10-24,Commission Implementing Regulation (EU) 2024/2725 of 24 October 2024 making imports of mobile access equipment originating in the People’s Republic of China subject to registration
32024R2720,2024-10-24,Commission Implementing Regulation (EU) 2024/2720 of 24 October 2024 making imports of certain seamless pipes and tubes of iron or steel originating in the People’s Republic of China subject to registration
32024R2721,2024-10-24,Commission Implementing Regulation (EU) 2024/2721 of 24 October 2024 making imports of steel track shoes originating in the People’s Republic of China subject to registration
32024R2715,2024-10-24,Commission Implementing Regulation (EU) 2024/2715 of 24 October 2024 making imports of glyoxylic acid originating in the People’s Republic of China subject to registration
32024R2714,2024-10-24,"Commission Implementing Regulation (EU) 2024/2714 of 24 October 2024 making imports of epoxy resins originating in the People’s Republic of China, the Republic of Korea, Taiwan and Thailand subject to registration"
32024R3140,2024-12-17,Commission Implementing Regulation (EU) 2024/3140 of 17 December 2024 making imports of hardwood plywood originating in the People’s Republic of China subject to registration
32024R3245,2024-12-19,Commission Implementing Regulation (EU) 2024/3245 of 19 December 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever and repealing Implementing Decision (EU) 2024/2976 concerning certain interim emergency measures relating to African swine fever in Germany
32024R2931,2024-11-27,"Commission Implementing Regulation (EU) 2024/2931 of 27 November 2024 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Prunus avium, Prunus canescens, Prunus cerasus, Prunus pseudocerasus and Prunus spinosa originating in the United Kingdom, and Implementing Regulation (EU) 2020/1213 as regards the phytosanitary measures for the introduction of those plants for planting into the Union"
32024R2973,2024-11-25,Commission Implementing Regulation (EU) 2024/2973 of 25 November 2024 laying down rules for the application of Regulation (EU) 2024/1143 of the European Parliament and of the Council as regards the approval of a Union amendment to the product specification of the geographical indication Hierbas Ibicencas
32024R3128,2024-12-16,Commission Implementing Regulation (EU) 2024/3128 of 16 December 2024 amending Implementing Regulation (EU) 2019/317 as regards new and revised monitoring indicators for the performance and charging scheme in the single European sky
32024R2958,2024-11-29,Commission Implementing Regulation (EU) 2024/2958 of 29 November 2024 determining the output indicators relevant for Regulation (EU) 2023/988 of the European Parliament and of the Council on general product safety
32024R2768,2024-10-30,"Commission Implementing Regulation (EU) 2024/2768 of 30 October 2024 granting protection in the Union to the Appellation of Origin Tête de Moine / Tête de Moine, Fromage de Bellelay registered in the International Register of Appellations of Origin and Geographical Indications of the Geneva Act"
32024R2825,2024-10-29,Commission Implementing Regulation (EU) 2024/2825 of 29 October 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2928,2024-11-20,Commission Implementing Regulation (EU) 2024/2928 of 20 November 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2610,2024-09-30,"Commission Implementing Regulation (EU) 2024/2610 of 30 September 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for Israel and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R2677,2024-10-08,"Commission Implementing Regulation (EU) 2024/2677 of 8 October 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R2817,2024-10-29,"Commission Implementing Regulation (EU) 2024/2817 of 29 October 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R2882,2024-11-11,"Commission Implementing Regulation (EU) 2024/2882 of 11 November 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for the United Kingdom and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R2922,2024-11-20,"Commission Implementing Regulation (EU) 2024/2922 of 20 November 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for Canada, the United Kingdom and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R3108,2024-12-06,"Commission Implementing Regulation (EU) 2024/3108 of 6 December 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for Canada and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R3141,2024-12-11,"Commission Implementing Regulation (EU) 2024/3141 of 11 December 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for Canada, the United Kingdom and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R3145,2024-12-18,"Commission Implementing Regulation (EU) 2024/3145 of 18 December 2024 amending Annexes I, IX, X and XV to Implementing Regulation (EU) 2021/404 as regards the lists of third countries or territories or zones thereof authorised for the entry into the Union of consignments of certain products of animal origin, and correcting Annex XXI thereto as regards the entries for the United States"
32024R3239,2024-12-19,"Commission Implementing Regulation (EU) 2024/3239 of 19 December 2024 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for the United Kingdom and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32025R0080,2025-01-13,"Commission Implementing Regulation (EU) 2025/80 of 13 January 2025 amending Annexes V and XIV to Implementing Regulation (EU) 2021/404 as regards the entries for Canada, the United Kingdom and the United States in the lists of third countries, territories or zones thereof authorised for the entry into the Union of consignments of poultry and germinal products of poultry, and of fresh meat of poultry and game birds"
32024R2652,2024-10-10,"Commission Implementing Regulation (EU) 2024/2652 of 10 October 2024 amending Implementing Regulation (EU) 2020/761 with regard to the management of certain tariff quotas in the rice sector, the adjustment of cheese export tariff quotas for the United States and an update of the technical specifications for the IMA1 certificates for the import of dairy products from New Zealand"
32024R2491,2024-09-16,Commission Implementing Regulation (EU) 2024/2491 of 16 September 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2886,2024-11-12,Commission Implementing Regulation (EU) 2024/2886 of 12 November 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2848,2024-11-11,Commission Implementing Regulation (EU) 2024/2848 of 11 November 2024 amending Implementing Regulation (EU) No 540/2011 as regards the approval periods of the active substances fenpyrazamine and flumetralin
32024R2675,2024-10-10,"Commission Implementing Regulation (EU) 2024/2675 of 10 October 2024 providing for emergency financial support for the agricultural sectors affected by adverse climatic events in Bulgaria, Germany, Estonia, Italy and Romania, in accordance with Regulation (EU) No 1308/2013 of the European Parliament and of the Council"
32024R2742,2024-10-18,Commission Implementing Regulation (EU) 2024/2742 of 18 October 2024 registering a name in the register of protected designation of origin and protected geographical indications (Urbezo (PDO))
32024R2970,2024-11-29,"Commission Implementing Regulation (EU) 2024/2970 of 29 November 2024 amending Implementing Regulation (EU) 2019/2072 as regards measures to prevent the presence of the Tomato brown rugose fruit virus on plants for planting of Solanum lycopersicum L. and hybrids thereof and of Capsicum annuum L., and establishing the frequency rates of official controls"
32024R3121,2024-12-16,Commission Implementing Regulation (EU) 2024/3121 of 16 December 2024 amending Implementing Regulation (EU) 2021/1378 as regards the recognition of certain control bodies in accordance with Article 46 of Regulation (EU) 2018/848 of the European Parliament and of the Council as competent to carry out controls and issue organic certificates in third countries for the purpose of imports of organic products into the Union
32024R2563,2024-09-24,"Commission Implementing Regulation (EU) 2024/2563 of 24 September 2024 amending Implementing Regulation (EU) 2022/1646 as regards additional content of the national risk-based control plans and the national randomised surveillance plan, the submission of those plans and data by Member States and minimum sampling frequencies"
32024R2995,2024-11-29,Commission Implementing Regulation (EU) 2024/2995 of 29 November 2024 setting the filling trajectory with intermediary targets for 2025 for each Member State with underground gas storage facilities on its territory and directly interconnected to its market area
32024R3138,2024-12-16,Council Implementing Regulation (EU) 2024/3138 of 16 December 2024 implementing Regulation (EU) 2022/2309 concerning restrictive measures in view of the situation in Haiti
32024R2852,2024-11-11,"Commission Implementing Regulation (EU) 2024/2852 of 11 November 2024 establishing a derogation from Implementing Regulation (EU) 2019/2072 as regards the requirements for the introduction into the Union territory of naturally or artificially dwarfed plants for planting of Chamaecyparis Spach, Juniperus L. and certain species of Pinus L., originating in Japan and repealing Implementing Regulation (EU) 2020/1217"
32024R2850,2024-11-11,Commission Implementing Regulation (EU) 2024/2850 of 11 November 2024 on the list of States which are considered to be applying CORSIA for the purposes of Directive 2003/87/EC of the European Parliament and of the Council for emissions in 2024
32024R3156,2024-12-16,Council Implementing Regulation (EU) 2024/3156 of 16 December 2024 implementing Regulation (EU) 2023/2147 concerning restrictive measures in view of activities undermining the stability and political transition of Sudan
32024R2717,2024-10-24,Commission Implementing Regulation (EU) 2024/2717 of 24 October 2024 correcting certain language versions of Annex I to Council Regulation (EEC) No 2658/87 on the tariff and statistical nomenclature and on the Common Customs Tariff
32024R2670,2024-10-08,Council Implementing Regulation (EU) 2024/2670 of 8 October 2024 implementing Regulation (EC) No 1183/2005 concerning restrictive measures in view of the situation in the Democratic Republic of the Congo
32024R2611,2024-09-30,"Commission Implementing Regulation (EU) 2024/2611 of 30 September 2024 fixing the representative prices, import duties and additional import duties applicable to molasses in the sugar sector from 1 October 2024"
32024R3153,2024-12-18,Commission Implementing Regulation (EU) 2024/3153 of 18 December 2024 amending Implementing Regulation (EU) 2019/1793 on the temporary increase of official controls and emergency measures governing the entry into the Union of certain goods from certain third countries implementing Regulations (EU) 2017/625 and (EC) No 178/2002 of the European Parliament and of the Council
32025R0073,2025-01-17,Commission Implementing Regulation (EU) 2025/73 of 17 January 2025 amending Regulation (EC) No 2245/2002 implementing Council Regulation (EC) No 6/2002 on Community designs
32025R0304,2024-10-31,"Commission Implementing Regulation (EU) 2025/304 of 31 October 2024 laying down implementing technical standards for the application of Regulation (EU) 2023/1114 of the European Parliament and of the Council with regard to standard forms, templates and procedures for the notification by certain financial entities of their intention to provide crypto-asset services"
32025R0302,2024-10-23,"Commission Implementing Regulation (EU) 2025/302 of 23 October 2024 laying down implementing technical standards for the application of Regulation (EU) 2022/2554 of the European Parliament and of the Council with regard to the standard forms, templates, and procedures for financial entities to report a major ICT-related incident and to notify a significant cyber threat"
32025R0099,2025-01-21,"Commission Implementing Regulation (EU) 2025/99 of 21 January 2025 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances Aureobasidium pullulans (strains DSM 14940 and DSM 14941), Bacillus amyloliquefaciens subsp. plantarum D747, benalaxyl-M, cyprodinil, dichlorprop-P, formetanate, fosetyl, halosulfuron-methyl, imazamox, milbemectin, phenmedipham, pirimicarb, Pseudomonas sp. strain DSMZ 13134, pyrimethanil, pyriofenone, pyroxsulam, spinosad, sulphur, Trichoderma harzianum Rifai strains T-22 and ITEM 908, Trichoderma asperellum (formerly T. harzianum) strains ICC012, T-25 and TV-1, Trichoderma atroviride (formerly T. harzianum) strain T11, Trichoderma gamsii (formerly T. viride) strain ICC080, triticonazole and ziram"
32025R0150,2025-01-29,"Commission Implementing Regulation (EU) 2025/150 of 29 January 2025 renewing the approval of the active substance mepiquat chloride in accordance with Regulation (EC) No 1107/2009 of the European Parliament and of the Council, and amending Commission Implementing Regulation (EU) No 540/2011"
32025R0216,2025-02-06,Commission Implementing Regulation (EU) 2025/216 of 6 February 2025 laying down technical information for the calculation of technical provisions and basic own funds for reporting with reference dates from 31 December 2024 until 30 March 2025 in accordance with Directive 2009/138/EC of the European Parliament and of the Council on the taking-up and pursuit of the business of Insurance and Reinsurance
32025R0167,2025-01-30,Commission Implementing Regulation (EU) 2025/167 of 30 January 2025 authorising the placing on the market of glucosyl hesperidin as a novel food and amending Implementing Regulation (EU) 2017/2470
32025R0111,2025-01-23,Commission Implementing Regulation (EU) 2025/111 of 23 January 2025 amending Regulation (EU) No 1321/2014 as regards continuing airworthiness for electric- and hybrid-propulsion aircraft and other non-conventional aircraft
32025R0097,2025-01-21,Commission Implementing Regulation (EU) 2025/97 of 21 January 2025 amending Implementing Regulation (EU) 2017/2470 as regards the conditions of use and the specifications of the novel food isomalto-oligosaccharide
32025R0325,2025-02-18,"Commission Implementing Regulation (EU) 2025/325 of 18 February 2025 amending Implementing Regulation (EU) 2023/1776 imposing a definitive anti-dumping duty on imports of melamine originating in the People’s Republic of China, following a partial interim review pursuant to Article 11(3) of Regulation (EU) 2016/1036 of the European Parliament and of the Council"
32025R0157,2025-01-29,"Commission Implementing Regulation (EU) 2025/157 of 29 January 2025 concerning the authorisation of microcrystalline cellulose, methyl cellulose, ethyl cellulose, hydroxypropyl cellulose, hydroxypropyl methyl cellulose and sodium carboxymethyl cellulose as feed additives for all animal species"
32025R0152,2025-01-29,Commission Implementing Regulation (EU) 2025/152 of 29 January 2025 concerning the authorisation of omicha tincture from Schisandra chinensis (Turcz.) Baill. and ginseng tincture from Panax ginseng C.A.Mey. as feed additives for certain animal species
32025R0276,2025-02-12,Commission Implementing Regulation (EU) 2025/276 of 12 February 2025 concerning the authorisation of clove tincture from Syzygium aromaticum (L.) Merr. & L.M. Perry as a feed additive for all animal species
32025R0278,2025-02-12,Commission Implementing Regulation (EU) 2025/278 of 12 February 2025 concerning the authorisation of cedarwood Texas essential oil from Juniperus deppeana Steud. as a feed additive for all animal species
32025R0281,2025-02-12,Commission Implementing Regulation (EU) 2025/281 of 12 February 2025 concerning the authorisation of propyl gallate as a feed additive for all animal species
32025R0279,2025-02-12,Commission Implementing Regulation (EU) 2025/279 of 12 February 2025 concerning the authorisation of cajeput essential oil from Melaleuca cajuputi Maton & Sm. ex R. Powell and Melaleuca leucadendra (L.) L. as a feed additive for all animal species
32025R0364,2025-02-21,Commission Implementing Regulation (EU) 2025/364 of 21 February 2025 concerning the authorisation of a preparation of Saccharomyces cerevisiae CNCM I-4407 as a feed additive for cattle for fattening (holder of authorisation: S.I. Lesaffre) and amending Regulation (EC) No 316/2003
32025R0341,2025-02-20,Commission Implementing Regulation (EU) 2025/341 of 20 February 2025 laying down rules for the implementation of Article 6a of Regulation (EU) 2020/2220 of the European Parliament and of the Council as regards checks and penalties
32025R0058,2025-01-15,"Commission Implementing Regulation (EU) 2025/58 of 15 January 2025 imposing a definitive anti-dumping duty on imports of certain pneumatic tyres, new or retreaded, of rubber, of a kind used for buses or lorries, with a load index exceeding 121 originating in the People’s Republic of China following an expiry review pursuant to Article 11(2) of Regulation (EU) 2016/1036 of the European Parliament and of the Council"
32025R0100,2025-01-20,Commission Implementing Regulation (EU) 2025/100 of 20 January 2025 imposing a definitive anti-dumping duty on imports of lever arch mechanisms originating in the People’s Republic of China following an expiry review pursuant to Article 11(2) of Regulation (EU) 2016/1036 of the European Parliament and of the Council
32025R0120,2025-01-23,"Commission Implementing Regulation (EU) 2025/120 of 23 January 2025 imposing a definitive anti-dumping duty on imports of electric bicycles, originating in the People’s Republic of China following an expiry review pursuant to Article 11(2) of Regulation (EU) 2016/1036 of the European Parliament and of the Council"
32025R0291,2025-02-13,Commission Implementing Regulation (EU) 2025/291 of 13 February 2025 imposing a provisional anti-dumping duty on imports of decor paper originating in the People’s Republic of China
32025R0393,2024-02-26,"Commission Implementing Regulation (EU) 2025/393 of 26 February 2025 imposing a provisional anti-dumping duty on imports of epoxy resins originating in the People’s Republic of China, Taiwan, and Thailand"
32025R0348,2025-02-18,Commission Implementing Regulation (EU) 2025/348 of 18 February 2025 amending Council Regulation (EC) No 314/2004 concerning restrictive measures in view of the situation in Zimbabwe
32025R0089,2025-01-20,Commission Implementing Regulation (EU) 2025/89 of 20 January 2025 authorising the placing on the market of UV-treated powder of whole Tenebrio molitor larvae (yellow mealworm) as a novel food and amending Implementing Regulation (EU) 2017/2470
32025R0179,2025-01-31,Commission Implementing Regulation (EU) 2025/179 of 31 January 2025 on the collection and transmission of molecular analytical data within the frame of epidemiological investigations of food-borne outbreaks in accordance with Directive 2003/99/EC of the European Parliament and of the Council
32025R0261,2025-02-10,Commission Implementing Regulation (EU) 2025/261 of 10 February 2025 imposing a definitive anti-dumping duty on imports of biodiesel originating in the People’s Republic of China
32025R0339,2025-02-19,"Commission Implementing Regulation (EU) 2025/339 of 19 February 2025 laying down rules for the implementation of Article 6a of Regulation (EU) 2020/2220 of the European Parliament and of the Council as regards monitoring and evaluation, presentation of the rural development programmes and the presentation of annual implementation reports"
32025R0117,2025-01-24,Commission Implementing Regulation (EU) 2025/117 of 24 January 2025 laying down rules for the application of Regulation (EU) 2021/2282 with regard to the procedures for joint scientific consultations on medical devices and in vitro diagnostic medical devices
32025R0265,2025-02-07,Commission Implementing Regulation (EU) 2025/265 of 7 February 2025 amending Implementing Regulation (EU) 2020/704 as regards administrative changes to the Union authorisation of the biocidal product family INSECTICIDES FOR HOME USE
32025R0223,2025-02-06,Commission Implementing Regulation (EU) 2025/223 of 6 February 2025 amending Implementing Regulation (EU) 2022/1423 as regards minor changes to the Union authorisation for the biocidal product family Hydrogen Peroxide Family 1
32025R0285,2024-02-12,Commission Implementing Regulation (EU) 2025/285 of 12 February 2025 amending Implementing Regulation (EU) 2023/1758 as regards administrative changes to the Union authorisation of the biocidal product family SALVECO SALVESAFE PRODUCTS
32025R0274,2025-02-12,Commission Implementing Regulation (EU) 2025/274 of 12 February 2025 laying down detailed rules for the application of Article 55 of Council Regulation (EC) No 1224/2009 on the control of recreational fisheries
32025R0196,2025-02-03,Commission Implementing Regulation (EU) 2025/196 of 3 February 2025 amending Implementing Regulation (EU) 2022/996 as regards the accreditation of certification bodies and correcting Annex VII to that Regulation
32025R0289,2024-02-06,Commission Implementing Regulation (EU) 2025/289 of 6 February 2025 repealing Implementing Regulation (EU) No 708/2013 concerning the classification of certain goods in the Combined Nomenclature
32025R0061,2025-01-15,"Commission Implementing Regulation (EU) 2025/61 of 15 January 2025 imposing a definitive countervailing duty on imports of certain pneumatic tyres, new or retreaded, of rubber, of a kind used for buses or lorries, with a load index exceeding 121 originating in the People's Republic of China following an expiry review pursuant to Article 18 of Regulation (EU) 2016/1037 of the European Parliament and of the Council"
32025R0342,2025-02-13,Commission Implementing Regulation (EU) 2025/342 of 13 February 2025 on the registration of the geographical indication Caviar d’Aquitaine (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0098,2025-01-14,Commission Implementing Regulation (EU) 2025/98 of 14 January 2025 on the registration of the traditional speciality guaranteed Arroz de Sarrabulho à moda de Ponte de Lima (TSG) in the Union register of traditional specialities guaranteed pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0118,2025-01-14,Commission Implementing Regulation (EU) 2025/118 of 14 January 2025 on the registration of the geographical indication Oli de Menorca / Aceite de Menorca (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0112,2025-01-16,Commission Implementing Regulation (EU) 2025/112 of 16 January 2025 on the registration of the geographical indication Silifke Yoğurdu (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0178,2025-01-24,Commission Implementing Regulation (EU) 2025/178 of 24 January 2025 on the registration of the geographical indication Aglonas maizes veistūklis (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0287,2025-02-05,Commission Implementing Regulation (EU) 2025/287 of 5 February 2025 on the registration of the geographical indication Miel wallon (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0288,2025-02-05,Commission Implementing Regulation (EU) 2025/288 of 5 February 2025 on the registration of the geographical indication Melon de Cavaillon (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0280,2025-02-05,Commission Implementing Regulation (EU) 2025/280 of 5 February 2025 on the registration of the geographical indication Yläsavolainen muurinpohjalettu (PGI) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0066,2025-01-13,Commission Implementing Regulation (EU) 2025/66 of 13 January 2025 operating deductions from fishing quotas available for certain stocks in 2024 on account of overfishing of other stocks in the previous years and amending Implementing Regulation (EU) 2024/2407
32025R0311,2025-02-14,"Commission Implementing Regulation (EU) 2025/311 of 14 February 2025 on measures to eradicate and to prevent the establishment and spread within the Union territory of fruit flies of the species Bactrocera dorsalis (Hendel), Bactrocera latifrons (Hendel) and Bactrocera zonata (Saunders)"
32025R0116,2025-01-16,Commission Implementing Regulation (EU) 2025/116 of 16 January 2025 on the registration of the geographical indication Jidvei (PDO) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
